"","P","Q","E"
"1992-01-11",3.0401,1.74037037037037,4.9317
"1992-01-12",0.462,1.61314814814815,5.5134
"1992-01-13",0.0033,1.51712962962963,5.8721
"1992-01-14",0.576,1.44740740740741,5.381
"1992-01-15",0.0027,1.40722222222222,5.9574
"1992-01-16",1.3539,1.38990740740741,4.3355
"1992-01-17",0.4622,1.42101851851852,4.5745
"1992-01-18",0,1.35212962962963,5.3573
"1992-01-19",0,1.29583333333333,5.8519
"1992-01-20",0,1.24472222222222,5.554
"1992-01-21",0,1.21148148148148,5.0267
"1992-01-22",0,1.19592592592593,4.3391
"1992-01-23",0,1.21018518518519,3.8358
"1992-01-24",0.1624,1.2112962962963,4.1016
"1992-01-25",0.052,1.18407407407407,5.2871
"1992-01-26",0,1.15407407407407,4.2441
"1992-01-27",0.1139,1.15481481481481,5.5693
"1992-01-28",3.4562,1.15944444444444,4.1566
"1992-01-29",0.0455,1.17509259259259,5.3704
"1992-01-30",0,1.09722222222222,5.3713
"1992-01-31",0,1.0737962962963,5.2463
"1992-02-01",0,1.06166666666667,5.2897
"1992-02-02",0,1.04925925925926,5.1997
"1992-02-03",0.2084,1.03009259259259,3.7778
"1992-02-04",0.1773,1.0387962962963,4.6886
"1992-02-05",0.0033,1.00796296296296,5.4266
"1992-02-06",6.8526,1.08027777777778,3.6622
"1992-02-07",1.7463,1.14351851851852,4.4318
"1992-02-08",0,1.03481481481481,5.4684
"1992-02-09",0,0.990092592592593,4.6026
"1992-02-10",5e-04,0.97712962962963,3.1141
"1992-02-11",14.0309,1.39972222222222,4.0918
"1992-02-12",0.8164,1.18759259259259,4.0946
"1992-02-13",5.1816,1.36694444444444,3.188
"1992-02-14",6.1331,1.91685185185185,4.4078
"1992-02-15",0.25,1.21083333333333,4.0884
"1992-02-16",0,1.08157407407407,5.1524
"1992-02-17",0,1.01435185185185,5.0072
"1992-02-18",0,0.961296296296296,4.2238
"1992-02-19",0,0.964074074074074,4.0962
"1992-02-20",0,0.955462962962963,4.6434
"1992-02-21",0,0.938703703703704,5.0457
"1992-02-22",0,0.909444444444444,4.8572
"1992-02-23",0,0.891388888888889,3.9232
"1992-02-24",0,0.900648148148148,3.8446
"1992-02-25",0,0.893703703703704,4.1716
"1992-02-26",0,0.880277777777778,4.515
"1992-02-27",0,0.868981481481481,4.717
"1992-02-28",0,0.861574074074074,4.3656
"1992-02-29",0,0.841666666666667,3.2772
"1992-03-01",0.031,0.838240740740741,3.2763
"1992-03-02",2.6426,0.902962962962963,4.2037
"1992-03-03",18.021,1.1562962962963,2.9849
"1992-03-04",8.9576,1.16481481481481,4.165
"1992-03-05",0.717,0.938796296296296,4.4862
"1992-03-06",0,0.878240740740741,4.1831
"1992-03-07",0,0.840555555555556,4.243
"1992-03-08",0,0.8225,4.5159
"1992-03-09",0,0.80712962962963,4.6562
"1992-03-10",0,0.78462962962963,4.9136
"1992-03-11",0,0.766574074074074,4.4529
"1992-03-12",0,0.753240740740741,3.9258
"1992-03-13",4.6336,0.781574074074074,4.5307
"1992-03-14",0.177,0.764537037037037,2.8994
"1992-03-15",0.6298,0.811111111111111,2.4107
"1992-03-16",6.3399,0.974444444444444,2.9809
"1992-03-17",0,0.809722222222222,3.0203
"1992-03-18",0,0.786111111111111,3.2723
"1992-03-19",0.5684,0.783981481481482,3.5718
"1992-03-20",0.0561,0.760833333333333,3.199
"1992-03-21",0,0.757685185185185,3.1148
"1992-03-22",0.0027,0.738148148148148,3.5192
"1992-03-23",0,0.746481481481482,3.2793
"1992-03-24",1.5978,0.852314814814815,3.4235
"1992-03-25",0.0108,0.750925925925926,3.8421
"1992-03-26",1e-04,0.707314814814815,3.7101
"1992-03-27",0.0054,0.703981481481481,2.2188
"1992-03-28",6.1449,0.802314814814815,2.894
"1992-03-29",0.7795,0.753518518518518,3.073
"1992-03-30",0,0.73537037037037,3.0205
"1992-03-31",0,0.716018518518518,3.0453
"1992-04-01",0.0091,0.693055555555555,2.7575
"1992-04-02",0,0.681388888888889,3.0964
"1992-04-03",0,0.669166666666667,3.542
"1992-04-04",0,0.655185185185185,3.5554
"1992-04-05",0,0.645,3.2252
"1992-04-06",3.4295,0.698611111111111,2.3323
"1992-04-07",16.8916,1.23527777777778,2.289
"1992-04-08",1.0379,0.981666666666667,2.4545
"1992-04-09",0,0.761759259259259,2.5657
"1992-04-10",0,0.72212962962963,2.5856
"1992-04-11",0,0.704814814814815,2.3016
"1992-04-12",0,0.697592592592593,2.5186
"1992-04-13",0,0.680925925925926,2.2749
"1992-04-14",3.0921,0.750833333333333,2.552
"1992-04-15",1.8879,0.774537037037037,2.2295
"1992-04-16",15.1813,1.21796296296296,2.1143
"1992-04-17",0.0969,0.909351851851852,2.3463
"1992-04-18",0,0.757407407407407,2.0115
"1992-04-19",0.2951,0.718518518518518,2.4196
"1992-04-20",6.0361,0.811203703703704,1.9162
"1992-04-21",2.9814,1.05666666666667,1.8349
"1992-04-22",0.3848,0.80462962962963,1.8318
"1992-04-23",0,0.744907407407407,1.8565
"1992-04-24",0,0.71212962962963,2.0339
"1992-04-25",0.0027,0.697962962962963,1.9299
"1992-04-26",2.5424,0.731944444444444,1.8112
"1992-04-27",1.2307,0.728425925925926,1.65
"1992-04-28",5.9173,0.7775,1.6773
"1992-04-29",7.0502,1.44824074074074,1.4279
"1992-04-30",20.4789,2.55240740740741,1.6661
"1992-05-01",0.4226,1.20962962962963,1.6955
"1992-05-02",0,0.936203703703704,1.4836
"1992-05-03",0.0971,0.856944444444444,1.6296
"1992-05-04",0.1096,0.822407407407407,1.7634
"1992-05-05",0.0027,0.792222222222222,1.8232
"1992-05-06",0.2673,0.76462962962963,1.871
"1992-05-07",0,0.748240740740741,1.7899
"1992-05-08",0.0068,0.731203703703704,1.5299
"1992-05-09",22.0944,1.25157407407407,1.6872
"1992-05-10",0.2172,1.03305555555556,1.5092
"1992-05-11",0.1126,0.832962962962963,1.5419
"1992-05-12",35.3083,1.6487037037037,1.417
"1992-05-13",7.7103,1.74805555555556,1.4827
"1992-05-14",2.8156,1.28138888888889,1.2261
"1992-05-15",8.6216,1.41768518518519,1.2704
"1992-05-16",16.8331,1.80722222222222,1.4013
"1992-05-17",10.0701,1.40277777777778,1.397
"1992-05-18",2.0824,1.20777777777778,1.3538
"1992-05-19",0.6286,1.04564814814815,1.2319
"1992-05-20",0.1346,0.980185185185185,1.2707
"1992-05-21",0,0.928240740740741,1.1558
"1992-05-22",0.0457,0.903148148148148,1.2411
"1992-05-23",0.1691,0.875648148148148,1.1847
"1992-05-24",0.911,0.903888888888889,1.205
"1992-05-25",0.0322,0.877037037037037,1.1494
"1992-05-26",6.9283,1.30481481481481,1.0841
"1992-05-27",11.4681,1.76027777777778,1.0816
"1992-05-28",6.6154,1.58481481481481,1.1819
"1992-05-29",0.3737,1.21361111111111,1.2037
"1992-05-30",0.1928,1.06564814814815,1.1676
"1992-05-31",0.0668,1.00175925925926,1.1938
"1992-06-01",0.2073,0.958518518518518,1.2844
"1992-06-02",14.7027,1.38509259259259,1.2069
"1992-06-03",3.9252,1.31481481481481,1.0733
"1992-06-04",0,1.0537962962963,1.1445
"1992-06-05",0.0155,0.979537037037037,1.158
"1992-06-06",2.7818,0.972407407407407,1.0954
"1992-06-07",3.4689,1.1387962962963,1.0373
"1992-06-08",7.9606,1.3687037037037,1.01
"1992-06-09",1.4705,1.15925925925926,1.0248
"1992-06-10",13.3502,1.93259259259259,0.9956
"1992-06-11",10.6659,2.84092592592593,0.9687
"1992-06-12",15.7282,2.70722222222222,1.0352
"1992-06-13",0.1636,1.79722222222222,1.0045
"1992-06-14",0,1.44472222222222,0.9849
"1992-06-15",0.1147,1.32222222222222,0.9786
"1992-06-16",0.0457,1.23925925925926,0.9459
"1992-06-17",0.0508,1.18990740740741,1.0379
"1992-06-18",5.5153,1.39018518518518,1.0108
"1992-06-19",9.1659,2.00842592592593,1.0452
"1992-06-20",4.2365,1.49703703703704,1.0499
"1992-06-21",0.5203,1.41842592592593,0.9918
"1992-06-22",0,1.24537037037037,1.0297
"1992-06-23",6.5909,1.35203703703704,0.9731
"1992-06-24",4.2121,1.39259259259259,1.0025
"1992-06-25",4.0199,1.37601851851852,1.0249
"1992-06-26",3.7117,1.42731481481481,1.0769
"1992-06-27",1.0838,1.30509259259259,1.1437
"1992-06-28",0.0027,1.20851851851852,1.0872
"1992-06-29",0.0257,1.15907407407407,1.0392
"1992-06-30",5e-04,1.13462962962963,1.0839
"1992-07-01",3.002,1.12666666666667,1.1146
"1992-07-02",0.8958,1.13509259259259,1.1316
"1992-07-03",0.0051,1.07398148148148,1.1521
"1992-07-04",1.1609,1.14935185185185,1.0944
"1992-07-05",4.2008,1.24555555555556,1.0579
"1992-07-06",0.4346,1.11694444444444,1.1152
"1992-07-07",10.4027,1.31527777777778,1.0935
"1992-07-08",1.3012,1.20833333333333,1.0694
"1992-07-09",6.2507,1.44074074074074,1.0485
"1992-07-10",5.7994,1.89074074074074,1.0882
"1992-07-11",0.0315,1.29574074074074,1.05
"1992-07-12",9.9472,1.51388888888889,1.0662
"1992-07-13",7.0471,1.76685185185185,1.1175
"1992-07-14",0.0885,1.42740740740741,1.1125
"1992-07-15",0.1444,1.26731481481481,1.1638
"1992-07-16",0.1467,1.20472222222222,1.2004
"1992-07-17",0.014,1.16962962962963,1.189
"1992-07-18",0.0027,1.15314814814815,1.1319
"1992-07-19",2.3193,1.32759259259259,1.1161
"1992-07-20",6.1742,1.40046296296296,1.1441
"1992-07-21",0.4015,1.23083333333333,1.1055
"1992-07-22",0,1.15564814814815,1.1717
"1992-07-23",0.2138,1.14333333333333,1.1344
"1992-07-24",2.1729,1.22018518518519,1.202
"1992-07-25",5.1807,1.69509259259259,1.2441
"1992-07-26",4.1193,1.73675925925926,1.2549
"1992-07-27",0.0188,1.28953703703704,1.2817
"1992-07-28",0.0922,1.22509259259259,1.2889
"1992-07-29",2.8443,1.23185185185185,1.3368
"1992-07-30",0.4424,1.18055555555556,1.2891
"1992-07-31",6.3099,1.76027777777778,1.3282
"1992-08-01",0.0147,1.34796296296296,1.3481
"1992-08-02",0.0108,1.23074074074074,1.2837
"1992-08-03",0.4336,1.22416666666667,1.276
"1992-08-04",0.0036,1.18185185185185,1.4279
"1992-08-05",0.3331,1.15657407407407,1.3916
"1992-08-06",17.1106,1.57240740740741,1.5699
"1992-08-07",0.5171,1.33074074074074,1.491
"1992-08-08",0.0443,1.205,1.5029
"1992-08-09",5.8606,1.69101851851852,1.505
"1992-08-10",0.1784,1.33333333333333,1.2769
"1992-08-11",11.5502,1.60648148148148,1.5457
"1992-08-12",1.3912,1.52722222222222,1.3854
"1992-08-13",17.2829,2.26861111111111,1.4623
"1992-08-14",10.0297,2.5825,1.6078
"1992-08-15",3.7003,1.88037037037037,1.5697
"1992-08-16",0.2944,1.65407407407407,1.7898
"1992-08-17",0.796,1.51388888888889,1.6186
"1992-08-18",1.9358,1.52314814814815,1.5939
"1992-08-19",1.1329,1.56824074074074,1.3363
"1992-08-20",9.5363,1.8462962962963,1.5294
"1992-08-21",1.9957,1.57787037037037,1.7095
"1992-08-22",0.0128,1.465,1.8688
"1992-08-23",3.5189,1.56509259259259,1.4296
"1992-08-24",7.8345,2.00472222222222,1.8549
"1992-08-25",0.0027,1.51777777777778,1.9661
"1992-08-26",0.0027,1.41722222222222,1.9851
"1992-08-27",0.4288,1.37583333333333,1.68
"1992-08-28",5.82,1.59,2.0491
"1992-08-29",0.5389,1.48333333333333,1.605
"1992-08-30",26.3124,2.50564814814815,1.5965
"1992-08-31",11.4426,3.33055555555556,1.6273
"1992-09-01",11.8648,3.28731481481481,2.0317
"1992-09-02",2.1493,2.21305555555556,1.9757
"1992-09-03",4.1699,2.06833333333333,1.8734
"1992-09-04",7.7091,2.38611111111111,1.8588
"1992-09-05",1.5506,1.94259259259259,2.1064
"1992-09-06",1.2126,1.82194444444444,2.1047
"1992-09-07",5.1998,2.14490740740741,1.7165
"1992-09-08",5.0073,2.03453703703704,2.2729
"1992-09-09",0.0428,1.73675925925926,2.2915
"1992-09-10",0.0027,1.66055555555556,2.1537
"1992-09-11",1.491,1.82694444444444,1.9358
"1992-09-12",21.0604,3.44,1.9405
"1992-09-13",8.7434,3.29509259259259,2.0326
"1992-09-14",0.7118,2.46583333333333,2.1822
"1992-09-15",10.5582,2.83907407407407,1.6249
"1992-09-16",12.6021,3.32175925925926,1.8214
"1992-09-17",8.2896,3.14166666666667,2.4113
"1992-09-18",1.0748,2.71416666666667,1.9785
"1992-09-19",6.0424,2.78231481481481,2.5988
"1992-09-20",3.1474,2.53898148148148,2.6029
"1992-09-21",0.4228,2.41314814814815,2.0256
"1992-09-22",22.2531,3.58027777777778,1.973
"1992-09-23",10.7572,3.3187962962963,2.6627
"1992-09-24",0.2339,2.70925925925926,1.9079
"1992-09-25",22.0393,3.58185185185185,1.8589
"1992-09-26",0.239,2.74861111111111,2.9033
"1992-09-27",0.01,2.50916666666667,2.9564
"1992-09-28",0.0579,2.46740740740741,2.6645
"1992-09-29",34.2922,5.31981481481481,2.6187
"1992-09-30",10.0659,5.02898148148148,2.737
"1992-10-01",0.0843,3.72083333333333,2.9091
"1992-10-02",0.0027,3.25203703703704,3.3275
"1992-10-03",0.0027,3.02203703703704,3.4561
"1992-10-04",0.0642,3.23268518518518,2.2633
"1992-10-05",35.4535,5.25935185185185,2.8698
"1992-10-06",0.2946,4.12157407407407,3.476
"1992-10-07",2.2724,3.41944444444444,3.0357
"1992-10-08",1.3681,3.31175925925926,2.26
"1992-10-09",23.8681,5.17509259259259,2.5773
"1992-10-10",11.7741,6.54722222222222,2.4181
"1992-10-11",16.4629,6.50425925925926,3.2755
"1992-10-12",6.7045,4.79518518518518,3.9378
"1992-10-13",0.0027,4.11425925925926,4.4046
"1992-10-14",0.0027,3.86231481481481,4.2627
"1992-10-15",0.0054,3.68111111111111,4.2409
"1992-10-16",10.1247,3.80759259259259,3.2002
"1992-10-17",22.6079,4.46962962962963,2.3458
"1992-10-18",11.5079,4.29037037037037,3.3896
"1992-10-19",4.23,3.98407407407407,2.7716
"1992-10-20",10.4277,4.66777777777778,3.197
"1992-10-21",0.1315,3.89574074074074,3.9791
"1992-10-22",0,3.52787037037037,4.5379
"1992-10-23",0.0027,3.35509259259259,4.5756
"1992-10-24",0.0027,3.21814814814815,4.4811
"1992-10-25",0.0225,3.13407407407407,3.5094
"1992-10-26",0.0027,3.06259259259259,4.2036
"1992-10-27",0.0027,2.95824074074074,3.7627
"1992-10-28",0.1105,2.87138888888889,4.5592
"1992-10-29",0.0595,2.77324074074074,5.2817
"1992-10-30",0.0115,2.91046296296296,2.9362
"1992-10-31",14.4635,3.20527777777778,3.5707
"1992-11-01",11.8913,3.14851851851852,3.3205
"1992-11-02",2.148,2.83333333333333,3.8798
"1992-11-03",0.592,2.67916666666667,3.6843
"1992-11-04",15.5339,3.04657407407407,3.3201
"1992-11-05",3.6924,2.78722222222222,3.9956
"1992-11-06",0.4793,2.57222222222222,3.7301
"1992-11-07",0,2.48768518518519,4.5685
"1992-11-08",0,2.41685185185185,3.8771
"1992-11-09",0.1788,2.52240740740741,3.1531
"1992-11-10",14.2947,3.14537037037037,3.2314
"1992-11-11",11.3181,3.03064814814815,3.2446
"1992-11-12",12.4122,3.18064814814815,4.0539
"1992-11-13",0.7115,2.55611111111111,4.6079
"1992-11-14",0,2.38203703703704,5.2946
"1992-11-15",0,2.29287037037037,4.2852
"1992-11-16",0,2.22305555555556,5.1509
"1992-11-17",0.0027,2.16138888888889,4.8992
"1992-11-18",5.0473,2.5462962962963,3.0185
"1992-11-19",12.5236,2.61101851851852,3.9424
"1992-11-20",25.7031,3.4212037037037,5.7116
"1992-11-21",0.7771,3.06231481481481,2.7204
"1992-11-22",23.6655,3.4925,3.8776
"1992-11-23",0.1307,2.64675925925926,4.6308
"1992-11-24",8.791,2.64407407407407,4.3857
"1992-11-25",4.6561,2.70731481481481,2.74
"1992-11-26",8.9632,3.03787037037037,3.8751
"1992-11-27",4.0539,2.62935185185185,3.6468
"1992-11-28",9.0021,2.6362037037037,3.9309
"1992-11-29",3.7121,2.62287037037037,4.3557
"1992-11-30",3.0993,2.59712962962963,4.6729
"1992-12-01",0.0027,2.31861111111111,4.2984
"1992-12-02",0,2.24175925925926,4.2797
"1992-12-03",0,2.19222222222222,4.5964
"1992-12-04",3.6973,2.20083333333333,3.9596
"1992-12-05",18.3856,2.89777777777778,4.2156
"1992-12-06",15.626,2.84851851851852,4.4585
"1992-12-07",0.2593,2.22555555555556,4.3128
"1992-12-08",0.089,2.09203703703704,5.1693
"1992-12-09",0,2.01935185185185,5.9427
"1992-12-10",0,1.975,6.3931
"1992-12-11",0.0027,1.91981481481481,5.5278
"1992-12-12",0.0027,1.87787037037037,6.0992
"1992-12-13",0.0142,1.93425925925926,4.5159
"1992-12-14",18.4427,2.64055555555556,4.7052
"1992-12-15",0.019,2.0212037037037,3.8454
"1992-12-16",0,1.89212962962963,3.6245
"1992-12-17",0.5759,1.8412037037037,4.6214
"1992-12-18",0.0662,1.80648148148148,4.6997
"1992-12-19",0.0041,1.76259259259259,3.8992
"1992-12-20",9.6957,2.31777777777778,3.1444
"1992-12-21",39.1702,3.75574074074074,4.8611
"1992-12-22",1.207,2.25564814814815,3.5117
"1992-12-23",12.7129,2.54824074074074,4.4589
"1992-12-24",0.1569,2.03564814814815,4.3031
"1992-12-25",2.8551,2.20296296296296,3.9443
"1992-12-26",6.7569,2.21324074074074,4.8542
"1992-12-27",0,1.91592592592593,4.9497
"1992-12-28",7.7616,2.54972222222222,3.9276
"1992-12-29",0.1236,2.06138888888889,5.3299
"1992-12-30",0.0028,1.88694444444444,5.9906
"1992-12-31",0,1.78194444444444,6.5995
"1993-01-01",0,1.7037962962963,6.0957
"1993-01-02",0,1.66685185185185,6.8275
"1993-01-03",9.6517,1.87037037037037,4.7117
"1993-01-04",1.8006,1.7737962962963,5.1881
"1993-01-05",0,1.66824074074074,4.3659
"1993-01-06",1.4226,1.6837037037037,4.3056
"1993-01-07",0.2122,1.69833333333333,3.223
"1993-01-08",4.9088,1.9012037037037,4.3392
"1993-01-09",0.3966,1.77212962962963,5.448
"1993-01-10",0.9976,1.67064814814815,5.7796
"1993-01-11",0,1.59194444444444,6.0323
"1993-01-12",0,1.52564814814815,5.6009
"1993-01-13",0.0027,1.50194444444444,6.2516
"1993-01-14",0,1.4662037037037,6.6142
"1993-01-15",0,1.43527777777778,6.9369
"1993-01-16",0.0928,1.41712962962963,4.5244
"1993-01-17",6.7569,1.52657407407407,5.1582
"1993-01-18",7.9357,1.50824074074074,5.5402
"1993-01-19",0.3428,1.44861111111111,5.9611
"1993-01-20",0.0027,1.39481481481481,6.4735
"1993-01-21",0,1.37185185185185,3.584
"1993-01-22",0.2971,1.41592592592593,5.4029
"1993-01-23",0.3529,1.37490740740741,5.0702
"1993-01-24",4.6104,1.55074074074074,3.2407
"1993-01-25",21.4949,2.13694444444444,4.4667
"1993-01-26",0.013,1.49657407407407,3.8792
"1993-01-27",18.4122,2.31148148148148,4.1265
"1993-01-28",12.7336,2.82944444444444,4.8895
"1993-01-29",0.1196,1.62898148148148,6.247
"1993-01-30",0.6942,1.46527777777778,6.0375
"1993-01-31",0.0027,1.41388888888889,6.2735
"1993-02-01",1.5979,1.41666666666667,5.596
"1993-02-02",16.642,1.985,6.843
"1993-02-03",0.6257,1.47712962962963,7.0468
"1993-02-04",1.2406,1.66675925925926,4.7262
"1993-02-05",0.304,1.44305555555556,5.1666
"1993-02-06",0,1.34990740740741,5.6898
"1993-02-07",0,1.30509259259259,6.4602
"1993-02-08",0.4162,1.27861111111111,3.5391
"1993-02-09",0.725,1.30212962962963,3.899
"1993-02-10",0.1421,1.28324074074074,5.0115
"1993-02-11",0,1.24962962962963,5.0705
"1993-02-12",3.1423,1.35953703703704,4.517
"1993-02-13",0,1.35916666666667,5.1383
"1993-02-14",0,1.24472222222222,5.1808
"1993-02-15",4.0847,1.26175925925926,4.3521
"1993-02-16",2.227,1.24731481481481,4.6548
"1993-02-17",0.5198,1.21324074074074,4.6848
"1993-02-18",0.001,1.17518518518519,5.2434
"1993-02-19",0.3974,1.16648148148148,5.6958
"1993-02-20",38.8417,2.48731481481481,2.9294
"1993-02-21",15.256,2.00861111111111,2.9587
"1993-02-22",5.454,1.57462962962963,2.7805
"1993-02-23",10.0906,1.91018518518519,3.3058
"1993-02-24",3.0395,1.70407407407407,3.4555
"1993-02-25",0.005,1.38416666666667,4.3551
"1993-02-26",0,1.2912037037037,3.9341
"1993-02-27",0,1.26175925925926,3.129
"1993-02-28",0.5782,1.33861111111111,2.6573
"1993-03-01",14.1568,1.64296296296296,3.2904
"1993-03-02",1.6397,1.65657407407407,3.1034
"1993-03-03",1.8997,1.47916666666667,3.5266
"1993-03-04",0,1.33342592592593,4.1393
"1993-03-05",0,1.26046296296296,3.2269
"1993-03-06",1.8007,1.24712962962963,3.269
"1993-03-07",21.252,1.59388888888889,3.4659
"1993-03-08",0.9863,1.49953703703704,2.7139
"1993-03-09",0.2645,1.28916666666667,3.5434
"1993-03-10",0.0027,1.24731481481481,3.3934
"1993-03-11",0.8966,1.22768518518519,3.3863
"1993-03-12",0,1.20740740740741,3.7456
"1993-03-13",0,1.19462962962963,4.1968
"1993-03-14",0.0027,1.17833333333333,3.884
"1993-03-15",0,1.16657407407407,4.053
"1993-03-16",0.212,1.14888888888889,3.2695
"1993-03-17",0.0735,1.15018518518519,3.9089
"1993-03-18",0,1.12777777777778,2.985
"1993-03-19",0.9021,1.13074074074074,4.0475
"1993-03-20",7.1705,1.3,3.3928
"1993-03-21",2.944,1.32138888888889,4.0478
"1993-03-22",0.8785,1.15092592592593,3.7781
"1993-03-23",5.8876,1.2112962962963,3.18
"1993-03-24",0.0105,1.17518518518519,3.1804
"1993-03-25",0.3347,1.12462962962963,2.197
"1993-03-26",0.6394,1.14907407407407,2.7098
"1993-03-27",1.8089,1.12851851851852,2.5354
"1993-03-28",16.5794,1.74287037037037,2.9046
"1993-03-29",9.9776,1.94824074074074,2.2637
"1993-03-30",2.9213,1.8262037037037,2.7716
"1993-03-31",0.0063,1.30296296296296,2.6002
"1993-04-01",1.3059,1.22138888888889,2.7195
"1993-04-02",0.0336,1.19398148148148,2.7845
"1993-04-03",0,1.13805555555556,2.9598
"1993-04-04",0,1.11305555555556,2.55
"1993-04-05",2.6917,1.10527777777778,3.1366
"1993-04-06",0.1141,1.07314814814815,2.4794
"1993-04-07",0.8129,1.06268518518519,2.1591
"1993-04-08",4.6134,1.22462962962963,2.418
"1993-04-09",0.2775,1.10861111111111,2.7456
"1993-04-10",0.073,1.06388888888889,2.791
"1993-04-11",0.2893,1.05074074074074,2.7433
"1993-04-12",0.5835,1.04768518518519,2.6822
"1993-04-13",1.4294,1.06722222222222,2.2543
"1993-04-14",14.404,1.44453703703704,2.1716
"1993-04-15",0.2422,1.17296296296296,2.137
"1993-04-16",0.0402,1.09981481481481,2.5303
"1993-04-17",0.0055,1.04731481481481,2.5694
"1993-04-18",0.0215,1.04083333333333,2.3824
"1993-04-19",0.0027,1.03083333333333,2.4957
"1993-04-20",0,1.01759259259259,2.4619
"1993-04-21",0,0.996666666666667,2.4923
"1993-04-22",0.0055,0.983611111111111,2.3712
"1993-04-23",0.0318,0.984351851851852,2.3483
"1993-04-24",0.0055,0.965740740740741,2.3298
"1993-04-25",0,0.953425925925926,2.1205
"1993-04-26",0,0.954629629629629,2.0989
"1993-04-27",0.0055,0.949722222222222,2.0505
"1993-04-28",0.0055,0.939907407407407,1.9657
"1993-04-29",0.2028,0.944537037037037,2.066
"1993-04-30",0.0055,0.92712962962963,2.163
"1993-05-01",2.1792,0.93212962962963,2.0489
"1993-05-02",5.8797,1.03435185185185,1.9988
"1993-05-03",7.3355,1.16564814814815,1.6137
"1993-05-04",3.3991,1.25175925925926,1.5998
"1993-05-05",0,1.00611111111111,1.6345
"1993-05-06",0.1575,0.97712962962963,1.6727
"1993-05-07",1.7921,0.980833333333333,1.4743
"1993-05-08",4.1005,1.05175925925926,1.5388
"1993-05-09",1.6039,1.09314814814815,1.5417
"1993-05-10",1.3534,1.00240740740741,1.5684
"1993-05-11",0.5015,0.973703703703704,1.4224
"1993-05-12",0.4546,0.994537037037037,1.4254
"1993-05-13",0.0027,0.975833333333333,1.5233
"1993-05-14",0.7785,0.982407407407407,1.2863
"1993-05-15",3.9641,1.07018518518519,1.347
"1993-05-16",0.0427,0.995,1.3083
"1993-05-17",0.0608,0.977037037037037,1.3805
"1993-05-18",0.0795,0.963425925925926,1.4239
"1993-05-19",0.0027,0.961759259259259,1.3874
"1993-05-20",0.0027,0.961574074074074,1.3866
"1993-05-21",0.1249,0.952222222222222,1.3168
"1993-05-22",8.4365,1.05731481481481,1.1658
"1993-05-23",3.6534,1.11037037037037,1.2329
"1993-05-24",0.1998,0.998703703703704,1.1863
"1993-05-25",2.9082,1.00111111111111,1.187
"1993-05-26",0.2424,1.03444444444444,1.1866
"1993-05-27",0.0129,0.980277777777778,1.2698
"1993-05-28",0,0.961111111111111,1.2443
"1993-05-29",0.0818,0.945648148148148,1.2981
"1993-05-30",10.4063,1.14314814814815,1.1792
"1993-05-31",3.9503,1.44351851851852,1.1815
"1993-06-01",7.6328,1.36935185185185,1.0857
"1993-06-02",0.2351,1.15564814814815,1.1005
"1993-06-03",6.4301,1.31222222222222,1.0937
"1993-06-04",1.5835,1.31796296296296,1.056
"1993-06-05",0.2812,1.15435185185185,1.0657
"1993-06-06",0.3105,1.07324074074074,1.038
"1993-06-07",1.7468,1.09092592592593,1.0881
"1993-06-08",3.6352,1.13064814814815,1.0957
"1993-06-09",1.1869,1.22462962962963,1.0835
"1993-06-10",1.9501,1.2475,1.0596
"1993-06-11",10.1441,1.46731481481481,1.0356
"1993-06-12",11.8278,1.51425925925926,0.9938
"1993-06-13",6.3454,1.36564814814815,0.9665
"1993-06-14",4.46,1.32916666666667,0.9831
"1993-06-15",1.6092,1.21212962962963,1.0153
"1993-06-16",0.0087,1.2112037037037,1.0343
"1993-06-17",0.223,1.19648148148148,1.0421
"1993-06-18",1.4665,1.18592592592593,1.0888
"1993-06-19",1.3153,1.13314814814815,1.0813
"1993-06-20",8.819,1.18685185185185,1.061
"1993-06-21",3.364,1.16416666666667,1.0815
"1993-06-22",0.5256,1.15296296296296,1.0148
"1993-06-23",3.0246,1.0937037037037,0.9595
"1993-06-24",4.0555,1.07601851851852,0.9608
"1993-06-25",1.7973,1.16138888888889,0.9856
"1993-06-26",3.14,1.16787037037037,0.9988
"1993-06-27",0.8454,1.12981481481481,1.0045
"1993-06-28",0.0027,1.0912037037037,0.9455
"1993-06-29",0.0027,1.12148148148148,0.9995
"1993-06-30",0.0027,1.12518518518519,1.1093
"1993-07-01",2.1594,1.1425,1.0751
"1993-07-02",3.2888,1.18648148148148,1.1457
"1993-07-03",5.6777,1.29944444444444,1.0524
"1993-07-04",5.9633,1.63351851851852,1.0314
"1993-07-05",0.8366,1.23583333333333,0.9865
"1993-07-06",2.9855,1.25138888888889,1.0116
"1993-07-07",5.1485,1.59074074074074,1.076
"1993-07-08",28.6723,2.84481481481481,1.1293
"1993-07-09",8.5643,2.16064814814815,1.0989
"1993-07-10",8.8864,2.37296296296296,1.0689
"1993-07-11",0.5873,1.74796296296296,1.1195
"1993-07-12",2.0386,1.56842592592593,1.0911
"1993-07-13",0.2416,1.48296296296296,1.2303
"1993-07-14",0.3154,1.4412962962963,1.2002
"1993-07-15",1.1455,1.41444444444444,1.151
"1993-07-16",0.9146,1.40509259259259,1.1754
"1993-07-17",0.0202,1.37546296296296,1.0996
"1993-07-18",0.0068,1.30240740740741,1.1236
