"Index","P","Q","E"
1965-02-18,0,0.125927027027027,-79.2
1965-02-19,0.19,0.125606756756757,-79.2
1965-02-20,0,0.119404054054054,-79.2
1965-02-21,0,0.111162837837838,-79.2
1965-02-22,0,0.104575675675676,-79.2
1965-02-23,0.78,0.100143918918919,-79.2
1965-02-24,0,0.0978763513513514,-79.2
1965-02-25,0,0.0995797297297297,-79.2
1965-02-26,0,0.103644594594595,-79.2
1965-02-27,0.03,0.100339189189189,-79.2
1965-02-28,0.01,0.0982283783783784,-79.2
1965-03-01,0,0.0966378378378378,-79.2
1965-03-02,0.02,0.0934371621621622,-79.2
1965-03-03,0.02,0.0878533783783784,-79.2
1965-03-04,0,0.0845013513513514,-79.2
1965-03-05,0,0.0847263513513514,-79.2
1965-03-06,0.02,0.0808837837837838,-79.2
1965-03-07,0,0.0770682432432433,-79.2
1965-03-08,0,0.076277027027027,-79.2
1965-03-09,0,0.0770189189189189,-79.2
1965-03-10,0,0.0802283783783784,-79.2
1965-03-11,0,0.0841797297297297,-79.2
1965-03-12,0,0.0818222972972973,-79.2
1965-03-13,0,0.0884682432432432,-79.2
1965-03-14,0.05,0.0992351351351351,-79.2
1965-03-15,0,0.0965445945945946,-79.2
1965-03-16,0,0.0885648648648649,-79.2
1965-03-17,0,0.0860277027027027,-79.2
1965-03-18,0,0.0815533783783784,-79.2
1965-03-19,0,0.0813189189189189,-79.2
1965-03-20,0,0.0835358108108108,-79.2
1965-03-21,0,0.0793682432432432,-79.2
1965-03-22,0,0.0814506756756757,-79.2
1965-03-23,0,0.0847121621621622,-79.2
1965-03-24,0,0.0837702702702703,-79.2
1965-03-25,0,0.0857263513513514,-79.2
1965-03-26,0,0.0850209459459459,-79.2
1965-03-27,0,0.0790337837837838,-79.2
1965-03-28,0,0.0757952702702703,-79.2
1965-03-29,0,0.0746351351351351,-79.2
1965-03-30,0,0.0756,-79.2
1965-03-31,0,0.0751054054054054,-79.2
1965-04-01,0,0.076597972972973,-79.2
1965-04-02,0,0.0772304054054054,-79.2
1965-04-03,0,0.0769635135135135,-79.2
1965-04-04,0,0.0764675675675676,-79.2
1965-04-05,0,0.074222972972973,-79.2
1965-04-06,0,0.0755925675675676,-79.2
1965-04-07,0,0.0799621621621622,-79.2
1965-04-08,1.31,0.0931398648648649,-79.2
1965-04-09,0.01,0.0984608108108108,-79.2
1965-04-10,0.36,0.0984452702702703,-79.2
1965-04-11,0.14,0.103941216216216,-79.2
1965-04-12,3.39,0.125359459459459,-79.2
1965-04-13,4.29,0.135766216216216,-79.2
1965-04-14,0.03,0.111321621621622,-79.2
1965-04-15,0.05,0.102713513513514,-79.2
1965-04-16,9.4,0.133453378378378,-79.2
1965-04-17,0,0.124684459459459,-79.2
1965-04-18,0.24,0.129281756756757,-79.2
1965-04-19,10.02,0.118687162162162,-79.2
1965-04-20,1.51,0.131905405405405,-79.2
1965-04-21,0.19,0.132243918918919,-79.2
1965-04-22,0.24,0.124177027027027,-79.2
1965-04-23,3.77,0.132882432432432,-79.2
1965-04-24,0.31,0.149147972972973,-79.2
1965-04-25,2.76,0.12740472972973,-79.2
1965-04-26,0.02,0.115527027027027,-79.2
1965-04-27,0.49,0.108628378378378,-79.2
1965-04-28,0,0.105112162162162,-79.2
1965-04-29,0,0.105994594594595,-79.2
1965-04-30,0,0.106869594594595,-79.2
1965-05-01,0,0.104925675675676,-79.2
1965-05-02,0,0.103856081081081,-79.2
1965-05-03,0,0.101882432432432,-79.2
1965-05-04,0,0.100687837837838,-79.2
1965-05-05,0,0.100474324324324,-79.2
1965-05-06,0,0.0997128378378378,-79.2
1965-05-07,0,0.100731081081081,-79.2
1965-05-08,0,0.101416891891892,-79.2
1965-05-09,0,0.103581081081081,-79.2
1965-05-10,0.02,0.107816891891892,-79.2
1965-05-11,9.31,0.122762162162162,-79.2
1965-05-12,1.66,0.172242567567568,-79.2
1965-05-13,0,0.128655405405405,-79.2
1965-05-14,0,0.118740540540541,-79.2
1965-05-15,0,0.116636486486486,-79.2
1965-05-16,0.12,0.136918918918919,-79.2
1965-05-17,11.07,0.156702702702703,-79.2
1965-05-18,0.09,0.141141891891892,-79.2
1965-05-19,0,0.134752702702703,-79.2
1965-05-20,0,0.131508783783784,-79.2
1965-05-21,0,0.123514864864865,-79.2
1965-05-22,0,0.119048648648649,-79.2
1965-05-23,0,0.12015,-79.2
1965-05-24,0,0.120547297297297,-79.2
1965-05-25,0.49,0.121936486486487,-79.2
1965-05-26,3.65,0.133645945945946,-79.2
1965-05-27,0,0.125761486486486,-79.2
1965-05-28,0,0.121435810810811,-79.2
1965-05-29,0.05,0.120835135135135,-79.2
1965-05-30,0,0.115825,-79.2
1965-05-31,5.58,0.143933783783784,-79.2
